OrderID,OrderDate,ShipDate,Region,State,Category,Sub-Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,CustomerName,Segment,ShipMode,Year,Month,OrderWeek,DeliveryDays,ProfitMargin
ORD-2024-102550,2023-04-25,2023-04-27,Central,Illinois,Furniture,Chairs,2,261.78,0.15,445.03,322.05,122.98,Jason Williams,Consumer,Second Class,2023,2023-04,17,2,0.27634092083679757
ORD-2025-102551,2023-03-14,2023-03-17,South,North Carolina,Furniture,Tables,2,214.4,0.05,407.36,259.28,148.08,Heidi Graves,Corporate,Second Class,2023,2023-03,11,3,0.3635113904163394
ORD-2026-102552,2024-07-13,2024-07-20,Central,Ohio,Technology,Accessories,3,570.52,0.0,1711.56,1058.06,653.5,Matthew Smith,Corporate,Second Class,2024,2024-07,28,7,0.3818154198508963
ORD-2024-102553,2023-06-29,2023-07-02,West,Nevada,Technology,Copiers,2,760.0,0.05,1444.0,955.68,488.32,Michelle Martin,Consumer,Standard Class,2023,2023-06,26,3,0.33817174515235454
ORD-2025-102554,2024-09-14,2024-09-17,South,North Carolina,Office Supplies,Binders,4,25.24,0.0,100.96,47.78,53.18,Ronald Molina,Consumer,Standard Class,2024,2024-09,37,3,0.526743264659271
ORD-2026-102555,2023-01-18,2023-01-21,Central,Illinois,Furniture,Furnishings,1,206.47,0.0,206.47,133.76,72.71,Debbie Pitts,Consumer,First Class,2023,2023-01,3,3,0.35215769845498135
ORD-2024-102556,2022-08-24,2022-08-26,Central,Illinois,Technology,Computers,3,620.47,0.0,1861.41,1179.88,681.53,Shane Hull,Consumer,Standard Class,2022,2022-08,34,2,0.3661364234639332
ORD-2025-102557,2022-12-30,2023-01-06,Central,Texas,Furniture,Furnishings,6,267.16,0.1,1442.66,979.43,463.23,Edward Bishop,Consumer,Standard Class,2022,2022-12,52,7,0.32109436734920216
ORD-2026-102558,2022-02-28,2022-03-07,East,Massachusetts,Office Supplies,Paper,2,18.33,0.0,36.66,16.61,20.05,Adam Williams,Corporate,Standard Class,2022,2022-02,9,7,0.5469176213857065
ORD-2024-102559,2022-07-04,2022-07-07,West,California,Furniture,Tables,1,194.88,0.0,194.88,120.36,74.52,Hailey Brewer,Home Office,Standard Class,2022,2022-07,27,3,0.38238916256157635
ORD-2025-102560,2023-01-06,2023-01-11,West,Oregon,Furniture,Bookcases,3,290.36,0.1,783.97,574.84,209.13,Michelle Jarvis,Corporate,Standard Class,2023,2023-01,1,5,0.26675765654297995
ORD-2026-102561,2024-02-22,2024-02-25,East,Pennsylvania,Office Supplies,Storage,5,15.38,0.1,69.21,37.18,32.03,Angela Hartman,Consumer,Second Class,2024,2024-02,8,3,0.46279439387371774
ORD-2024-102562,2024-06-13,2024-06-16,Central,Illinois,Furniture,Tables,3,253.57,0.15,646.6,472.65,173.95,Jason Gonzalez,Consumer,Second Class,2024,2024-06,24,3,0.2690225796473863
ORD-2025-102563,2023-02-01,2023-02-04,Central,Illinois,Furniture,Furnishings,4,231.43,0.15,786.86,566.81,220.05,Nicole Price,Consumer,Standard Class,2023,2023-02,5,3,0.2796558472917673
ORD-2026-102564,2024-02-10,2024-02-13,Central,Ohio,Office Supplies,Paper,1,22.2,0.0,22.2,10.21,11.99,Karen Lam,Consumer,Standard Class,2024,2024-02,6,3,0.5400900900900901
ORD-2024-102565,2023-04-08,2023-04-11,East,New York,Office Supplies,Labels,2,19.81,0.0,39.62,17.19,22.43,Toni Cook,Home Office,Second Class,2023,2023-04,14,3,0.566128218071681
ORD-2025-102566,2023-10-03,2023-10-04,East,Pennsylvania,Office Supplies,Storage,4,22.36,0.0,89.44,43.68,45.76,Erin Ward,Consumer,First Class,2023,2023-10,40,1,0.5116279069767442
ORD-2026-102567,2022-04-14,2022-04-15,West,Oregon,Furniture,Tables,3,289.76,0.0,869.28,539.04,330.24,Justin Hernandez,Corporate,Standard Class,2022,2022-04,15,1,0.379900607399227
ORD-2024-102568,2023-08-10,2023-08-13,West,California,Furniture,Tables,4,249.8,0.0,999.2,612.01,387.19,Richard Mays,Home Office,Standard Class,2023,2023-08,32,3,0.38749999999999996
ORD-2025-102569,2023-07-22,2023-07-27,South,Georgia,Technology,Computers,1,693.95,0.0,693.95,410.45,283.5,Nathan Hill,Consumer,Standard Class,2023,2023-07,29,5,0.40853087398227533
ORD-2026-102570,2024-09-09,2024-09-12,West,Nevada,Office Supplies,Binders,3,23.3,0.1,62.91,31.57,31.34,Sara Mendoza,Corporate,Standard Class,2024,2024-09,37,3,0.4981719917342235
ORD-2024-102571,2022-12-05,2022-12-08,West,Nevada,Office Supplies,Labels,2,25.78,0.05,48.98,23.47,25.51,Kyle Austin,Corporate,Standard Class,2022,2022-12,49,3,0.5208248264597796
ORD-2025-102572,2022-09-20,2022-09-25,West,California,Furniture,Bookcases,2,217.54,0.0,435.08,278.11,156.97,Kimberly Fisher,Consumer,Same Day,2022,2022-09,38,5,0.3607842235910637
ORD-2026-102573,2023-12-22,2023-12-29,West,California,Technology,Copiers,2,591.92,0.05,1124.65,754.64,370.01,Anthony Garcia,Consumer,Standard Class,2023,2023-12,51,7,0.3290001333748277
ORD-2024-102574,2022-07-27,2022-07-30,Central,Michigan,Furniture,Tables,3,238.04,0.05,678.41,446.25,232.16,Benjamin Palmer,Consumer,Second Class,2022,2022-07,30,3,0.34221193673442313
ORD-2025-102575,2023-04-23,2023-04-24,Central,Michigan,Technology,Copiers,1,763.67,0.2,610.94,440.69,170.25,Christina Johnson,Home Office,Standard Class,2023,2023-04,16,1,0.27866893639309914
ORD-2026-102576,2024-02-05,2024-02-08,East,Massachusetts,Furniture,Furnishings,5,212.55,0.05,1009.61,667.17,342.44,Michelle Moore MD,Corporate,First Class,2024,2024-02,6,3,0.33918047562920334
ORD-2024-102577,2024-06-20,2024-06-23,East,Massachusetts,Technology,Computers,8,728.27,0.05,5534.85,3363.91,2170.94,Joyce Harmon,Consumer,Standard Class,2024,2024-06,25,3,0.3922310451051067
ORD-2025-102578,2024-02-17,2024-02-22,West,California,Office Supplies,Labels,3,16.29,0.05,46.43,22.07,24.36,Samuel Hull,Consumer,Standard Class,2024,2024-02,7,5,0.5246607796683179
ORD-2026-102579,2024-08-16,2024-08-17,South,Georgia,Furniture,Furnishings,2,311.93,0.15,530.28,389.15,141.13,Megan Burton,Consumer,Standard Class,2024,2024-08,33,1,0.2661424153277514
ORD-2024-102580,2023-03-18,2023-03-23,West,Oregon,Technology,Phones,1,755.76,0.15,642.4,478.85,163.55,Kelsey Hale,Home Office,First Class,2023,2023-03,11,5,0.2545921544209216
ORD-2025-102581,2022-08-07,2022-08-10,East,Pennsylvania,Office Supplies,Storage,2,19.2,0.05,36.48,18.09,18.39,Gregory Wong,Corporate,First Class,2022,2022-08,31,3,0.5041118421052632
ORD-2026-102582,2022-12-02,2022-12-09,Central,Michigan,Furniture,Tables,2,210.59,0.0,421.18,252.73,168.45,Richard Walker,Consumer,Standard Class,2022,2022-12,48,7,0.39994776580084523
ORD-2024-102583,2024-02-29,2024-03-01,Central,Illinois,Technology,Copiers,4,699.26,0.0,2797.04,1777.75,1019.29,Julian Nunez,Home Office,Standard Class,2024,2024-02,9,1,0.3644173840917541
ORD-2025-102584,2024-06-29,2024-07-06,South,Florida,Technology,Copiers,3,795.37,0.0,2386.11,1400.74,985.37,Alison Miles,Consumer,Second Class,2024,2024-06,26,7,0.4129608442192522
ORD-2026-102585,2024-09-14,2024-09-17,Central,Texas,Furniture,Tables,3,187.71,0.15,478.66,335.53,143.13,Jonathan Camacho,Corporate,Standard Class,2024,2024-09,37,3,0.2990222705051602
ORD-2024-102586,2023-10-12,2023-10-15,South,North Carolina,Furniture,Tables,2,241.76,0.0,483.52,302.15,181.37,Megan Roberts,Consumer,Standard Class,2023,2023-10,41,3,0.3751034083388485
ORD-2025-102587,2023-08-25,2023-08-30,East,New York,Technology,Computers,3,774.6,0.0,2323.8,1430.55,893.25,Dawn Mccall,Consumer,First Class,2023,2023-08,34,5,0.3843919442292796
ORD-2026-102588,2024-04-12,2024-04-17,Central,Texas,Office Supplies,Storage,3,18.66,0.2,44.78,27.12,17.66,Teresa Ellis,Corporate,Same Day,2024,2024-04,15,5,0.39437248771773115
ORD-2024-102589,2023-06-08,2023-06-13,Central,Illinois,Furniture,Chairs,2,242.09,0.0,484.18,323.38,160.8,Melissa Ramirez,Home Office,Standard Class,2023,2023-06,23,5,0.33210789375851957
ORD-2025-102590,2022-05-26,2022-05-29,West,Nevada,Technology,Accessories,3,794.47,0.0,2383.41,1494.13,889.28,Ann Olson,Home Office,First Class,2022,2022-05,21,3,0.37311247330505454
ORD-2026-102591,2024-03-11,2024-03-14,East,New York,Office Supplies,Paper,2,22.45,0.1,40.41,19.72,20.69,Laura Gomez,Corporate,Standard Class,2024,2024-03,11,3,0.5120019797079931
ORD-2024-102592,2022-08-22,2022-08-25,East,Pennsylvania,Technology,Accessories,4,776.54,0.05,2950.85,1759.32,1191.53,Diana Silva,Consumer,Same Day,2022,2022-08,34,3,0.40379212769202094
ORD-2025-102593,2022-01-20,2022-01-23,Central,Texas,Office Supplies,Binders,3,18.97,0.1,51.22,27.68,23.54,David Cardenas,Consumer,Standard Class,2022,2022-01,3,3,0.4595860991800078
ORD-2026-102594,2022-09-13,2022-09-16,Central,Ohio,Office Supplies,Paper,3,18.97,0.0,56.91,27.77,29.14,Kimberly Yang,Consumer,Standard Class,2022,2022-09,37,3,0.512036548936918
ORD-2024-102595,2024-07-25,2024-07-28,East,New Jersey,Technology,Accessories,3,702.0,0.0,2106.0,1219.16,886.84,Jordan Valdez,Corporate,Standard Class,2024,2024-07,30,3,0.42110161443494776
ORD-2025-102596,2023-08-08,2023-08-13,West,California,Furniture,Bookcases,3,264.7,0.0,794.1,487.93,306.17,Charles Stokes,Corporate,Second Class,2023,2023-08,32,5,0.38555597531797003
ORD-2026-102597,2022-10-15,2022-10-18,South,Florida,Technology,Copiers,3,760.68,0.0,2282.04,1359.58,922.46,Jason Hunter,Consumer,Standard Class,2022,2022-10,41,3,0.4042260433647088
ORD-2024-102598,2023-01-04,2023-01-07,East,Pennsylvania,Technology,Phones,5,725.8,0.0,3629.0,2289.86,1339.14,Yvette Chase,Consumer,First Class,2023,2023-01,1,3,0.3690107467621935
ORD-2025-102599,2024-04-13,2024-04-14,Central,Ohio,Office Supplies,Binders,3,17.89,0.1,48.3,24.69,23.61,Louis Nicholson,Corporate,First Class,2024,2024-04,15,1,0.4888198757763975
ORD-2026-102600,2024-08-27,2024-09-01,East,New Jersey,Office Supplies,Paper,1,19.91,0.05,18.91,8.54,10.37,Maria Sullivan,Consumer,Standard Class,2024,2024-08,35,5,0.5483870967741935
ORD-2024-102601,2022-06-27,2022-06-30,South,Tennessee,Office Supplies,Storage,1,17.41,0.0,17.41,7.64,9.77,James Phillips,Corporate,Standard Class,2022,2022-06,26,3,0.5611717403790925
ORD-2025-102602,2023-03-25,2023-03-27,Central,Illinois,Office Supplies,Labels,2,16.46,0.15,27.98,15.63,12.35,Kimberly Montgomery,Consumer,Standard Class,2023,2023-03,12,2,0.44138670478913505
ORD-2026-102603,2024-05-27,2024-05-30,Central,Michigan,Office Supplies,Labels,3,19.03,0.0,57.09,25.1,31.99,Ryan Mckinney,Consumer,Standard Class,2024,2024-05,22,3,0.560343317568751
ORD-2024-102604,2024-03-25,2024-03-28,Central,Michigan,Technology,Copiers,2,693.01,0.0,1386.02,829.63,556.39,Mr. Joshua Douglas,Corporate,Same Day,2024,2024-03,13,3,0.40142999379518335
ORD-2025-102605,2024-09-16,2024-09-19,East,New Jersey,Furniture,Furnishings,2,292.08,0.0,584.16,398.31,185.85,Ryan Yang,Consumer,Standard Class,2024,2024-09,38,3,0.31814913722267874
ORD-2026-102606,2023-03-08,2023-03-11,West,California,Office Supplies,Storage,4,21.65,0.0,86.6,41.77,44.83,Linda Fischer,Consumer,Standard Class,2023,2023-03,10,3,0.5176674364896074
ORD-2024-102607,2024-04-23,2024-04-25,Central,Michigan,Office Supplies,Binders,6,21.35,0.15,108.89,58.69,50.2,Jill Garcia,Home Office,Standard Class,2024,2024-04,17,2,0.4610157039213886
ORD-2025-102608,2023-08-03,2023-08-08,West,Washington,Office Supplies,Paper,2,20.84,0.05,39.6,20.22,19.38,Angela Fuller,Corporate,Standard Class,2023,2023-08,31,5,0.4893939393939393
ORD-2026-102609,2022-11-11,2022-11-14,Central,Texas,Office Supplies,Labels,5,24.23,0.0,121.15,55.3,65.85,Melinda Carlson,Corporate,First Class,2022,2022-11,45,3,0.5435410647957077
ORD-2024-102610,2024-07-26,2024-07-29,Central,Texas,Office Supplies,Paper,1,22.95,0.0,22.95,11.05,11.9,Caroline Knight,Home Office,Standard Class,2024,2024-07,30,3,0.5185185185185186
ORD-2025-102611,2022-06-04,2022-06-05,Central,Texas,Technology,Phones,1,825.7,0.0,825.7,516.3,309.4,Michelle Oneal,Consumer,Same Day,2022,2022-06,22,1,0.374712365265835
ORD-2026-102612,2023-03-08,2023-03-13,South,North Carolina,Office Supplies,Labels,2,21.99,0.05,41.78,18.96,22.82,Megan Whitaker,Consumer,First Class,2023,2023-03,10,5,0.5461943513642892
ORD-2024-102613,2024-04-03,2024-04-06,West,Oregon,Furniture,Furnishings,3,275.26,0.0,825.78,496.82,328.96,Claudia Green,Consumer,Second Class,2024,2024-04,14,3,0.3983627600571581
ORD-2025-102614,2022-03-27,2022-04-01,West,Oregon,Technology,Accessories,6,594.21,0.05,3387.0,2044.35,1342.65,Ronald Frank,Consumer,Standard Class,2022,2022-03,12,5,0.39641275465013287
ORD-2026-102615,2022-11-14,2022-11-17,East,New Jersey,Technology,Copiers,2,617.05,0.0,1234.1,735.72,498.38,Kathryn Schroeder,Corporate,Standard Class,2022,2022-11,46,3,0.4038408556843044
ORD-2024-102616,2023-11-15,2023-11-20,West,Nevada,Furniture,Furnishings,4,264.95,0.0,1059.8,712.67,347.13,Gabriel Martinez,Consumer,Standard Class,2023,2023-11,46,5,0.3275429326287979
ORD-2025-102617,2022-09-10,2022-09-13,South,Georgia,Technology,Phones,3,763.78,0.0,2291.34,1405.4,885.94,Timothy Evans,Home Office,First Class,2022,2022-09,36,3,0.38664711478872626
ORD-2026-102618,2023-11-28,2023-11-30,East,New Jersey,Furniture,Chairs,1,267.07,0.0,267.07,161.26,105.81,Christopher Sullivan,Corporate,Second Class,2023,2023-11,48,2,0.3961882652488112
ORD-2024-102619,2023-09-04,2023-09-07,East,Pennsylvania,Office Supplies,Storage,3,19.51,0.05,55.6,27.6,28.0,Sherry Thompson,Consumer,First Class,2023,2023-09,36,3,0.5035971223021583
ORD-2025-102620,2022-11-13,2022-11-15,West,Oregon,Furniture,Furnishings,3,247.15,0.0,741.45,466.23,275.22,Megan Lopez,Consumer,First Class,2022,2022-11,45,2,0.37119158405826425
ORD-2026-102621,2022-07-05,2022-07-08,Central,Illinois,Furniture,Furnishings,1,207.13,0.0,207.13,127.0,80.13,Matthew Carrillo,Consumer,Standard Class,2022,2022-07,27,3,0.3868584946651861
ORD-2024-102622,2023-04-20,2023-04-23,East,New York,Furniture,Bookcases,5,238.78,0.2,955.12,705.5,249.62,Joan Atkinson,Consumer,Second Class,2023,2023-04,16,3,0.26134935924281766
ORD-2025-102623,2023-07-15,2023-07-17,East,Massachusetts,Furniture,Bookcases,4,315.47,0.0,1261.88,809.78,452.1,Robert Crawford,Consumer,Standard Class,2023,2023-07,28,2,0.3582749548293023
ORD-2026-102624,2024-05-07,2024-05-12,South,Tennessee,Furniture,Bookcases,3,256.08,0.0,768.24,459.24,309.0,Kristen Barber,Consumer,Second Class,2024,2024-05,19,5,0.4022180568572321
ORD-2024-102625,2022-10-21,2022-10-24,South,North Carolina,Office Supplies,Storage,5,17.54,0.0,87.7,42.95,44.75,Kim Meyer,Consumer,Second Class,2022,2022-10,42,3,0.5102622576966933
ORD-2025-102626,2024-07-05,2024-07-08,West,Nevada,Furniture,Chairs,3,298.19,0.0,894.57,551.49,343.08,Jose Cox,Corporate,First Class,2024,2024-07,27,3,0.38351386699755186
ORD-2026-102627,2024-03-20,2024-03-23,Central,Illinois,Furniture,Chairs,4,243.04,0.1,874.94,618.71,256.23,Gregory Brewer,Consumer,Standard Class,2024,2024-03,12,3,0.292854367156605
ORD-2024-102628,2023-01-07,2023-01-12,South,North Carolina,Technology,Copiers,3,666.52,0.0,1999.56,1142.05,857.51,Luis Donaldson,Corporate,Standard Class,2023,2023-01,1,5,0.4288493468563084
ORD-2025-102629,2022-05-19,2022-05-22,South,Florida,Furniture,Chairs,3,244.33,0.0,732.99,473.11,259.88,Douglas Young,Corporate,Second Class,2022,2022-05,20,3,0.35454781102061417
ORD-2026-102630,2023-05-28,2023-05-31,Central,Michigan,Furniture,Bookcases,4,245.67,0.0,982.68,581.56,401.12,Adam Moody,Corporate,Second Class,2023,2023-05,21,3,0.4081898481703098
ORD-2024-102631,2023-06-05,2023-06-06,West,Washington,Technology,Phones,4,805.68,0.2,2578.18,1838.26,739.92,Richard Harris,Corporate,Standard Class,2023,2023-06,23,1,0.286993150206735
ORD-2025-102632,2022-03-02,2022-03-05,Central,Ohio,Office Supplies,Binders,4,21.07,0.0,84.28,38.01,46.27,Alan Phillips,Consumer,Standard Class,2022,2022-03,9,3,0.5490033222591363
ORD-2026-102633,2022-07-22,2022-07-24,West,Nevada,Technology,Phones,1,745.17,0.0,745.17,457.49,287.68,Walter Wilson,Corporate,Standard Class,2022,2022-07,29,2,0.3860595568796382
ORD-2024-102634,2023-10-23,2023-10-26,East,New Jersey,Technology,Phones,5,701.14,0.05,3330.41,2119.71,1210.7,Barbara Baker,Corporate,First Class,2023,2023-10,43,3,0.3635288147705538
ORD-2025-102635,2022-12-10,2022-12-13,Central,Texas,Office Supplies,Binders,3,20.69,0.0,62.07,29.35,32.72,Brian Black,Home Office,Standard Class,2022,2022-12,49,3,0.5271467697760592
ORD-2026-102636,2024-09-22,2024-09-25,West,Oregon,Office Supplies,Paper,3,17.86,0.05,50.9,26.18,24.72,Jasmine Leblanc,Consumer,First Class,2024,2024-09,38,3,0.4856581532416503
ORD-2024-102637,2024-08-07,2024-08-12,South,Tennessee,Technology,Phones,1,746.63,0.0,746.63,461.0,285.63,Shawn Navarro,Corporate,Standard Class,2024,2024-08,32,5,0.38255896494917163
ORD-2025-102638,2024-08-24,2024-08-27,East,New Jersey,Technology,Computers,2,676.38,0.0,1352.76,807.31,545.45,Anthony Stevens,Consumer,First Class,2024,2024-08,34,3,0.403212691090807
ORD-2026-102639,2022-07-26,2022-07-29,Central,Illinois,Technology,Computers,5,754.32,0.0,3771.6,2335.81,1435.79,Ryan Oliver,Corporate,Standard Class,2022,2022-07,30,3,0.38068459009438965
ORD-2024-102640,2023-07-26,2023-07-29,West,Oregon,Office Supplies,Storage,5,23.97,0.0,119.85,55.41,64.44,Erica Clark DDS,Consumer,Standard Class,2023,2023-07,30,3,0.5376720901126408
ORD-2025-102641,2022-08-03,2022-08-06,South,Tennessee,Furniture,Furnishings,4,215.18,0.1,774.65,565.63,209.02,Thomas Potter,Consumer,First Class,2022,2022-08,31,3,0.2698250822952301
ORD-2026-102642,2024-01-28,2024-01-31,Central,Illinois,Technology,Accessories,5,796.48,0.0,3982.4,2477.39,1505.01,Emma Lucas,Corporate,First Class,2024,2024-01,4,3,0.37791532744073925
ORD-2024-102643,2024-09-01,2024-09-04,West,Oregon,Office Supplies,Paper,2,17.37,0.15,29.53,16.11,13.42,Amanda Washington,Home Office,Standard Class,2024,2024-09,35,3,0.4544530985438537
ORD-2025-102644,2024-04-07,2024-04-10,South,Georgia,Furniture,Tables,3,275.1,0.2,660.24,534.95,125.29,Rebecca Brown,Home Office,First Class,2024,2024-04,14,3,0.18976432812310676
ORD-2026-102645,2023-01-20,2023-01-23,West,Oregon,Technology,Computers,3,619.23,0.05,1764.81,1180.77,584.04,Matthew Obrien,Home Office,Standard Class,2023,2023-01,3,3,0.3309364747479899
ORD-2024-102646,2023-09-15,2023-09-22,South,Florida,Office Supplies,Labels,3,17.59,0.0,52.77,23.81,28.96,Terry Lewis,Corporate,Second Class,2023,2023-09,37,7,0.5487966647716506
ORD-2025-102647,2022-05-14,2022-05-17,East,Pennsylvania,Furniture,Chairs,1,265.67,0.1,239.1,158.32,80.78,Evelyn Hernandez,Corporate,Standard Class,2022,2022-05,19,3,0.33785027185278127
ORD-2026-102648,2023-03-03,2023-03-06,West,Nevada,Technology,Copiers,2,735.53,0.0,1471.06,847.12,623.94,Jessica Walker,Consumer,Standard Class,2023,2023-03,9,3,0.4241431348823298
ORD-2024-102649,2022-07-05,2022-07-07,South,Tennessee,Technology,Computers,2,712.5,0.0,1425.0,899.52,525.48,Jeremy Walker,Consumer,First Class,2022,2022-07,27,2,0.3687578947368421
ORD-2025-102650,2023-06-06,2023-06-07,Central,Illinois,Office Supplies,Binders,1,24.45,0.0,24.45,11.74,12.71,Jamie Bryant,Home Office,Standard Class,2023,2023-06,23,1,0.519836400817996
ORD-2026-102651,2023-09-15,2023-09-20,Central,Michigan,Technology,Accessories,1,684.89,0.0,684.89,383.98,300.91,Leslie Rodriguez,Corporate,Standard Class,2023,2023-09,37,5,0.4393552249266306
ORD-2024-102652,2022-12-22,2022-12-24,West,Washington,Furniture,Furnishings,3,312.69,0.0,938.07,610.34,327.73,Marilyn Wang,Consumer,Second Class,2022,2022-12,51,2,0.3493662519854595
ORD-2025-102653,2024-02-26,2024-02-27,Central,Michigan,Furniture,Tables,3,271.21,0.0,813.63,544.51,269.12,Juan Beck,Corporate,Standard Class,2024,2024-02,9,1,0.3307645981588683
ORD-2026-102654,2024-03-15,2024-03-20,East,Massachusetts,Technology,Computers,5,763.55,0.0,3817.75,2421.55,1396.2,Christopher Lee,Home Office,Second Class,2024,2024-03,11,5,0.36571278894636894
ORD-2024-102655,2024-09-05,2024-09-08,Central,Michigan,Furniture,Tables,3,264.09,0.0,792.27,491.6,300.67,Dr. Stephanie Gallagher,Consumer,Same Day,2024,2024-09,36,3,0.37950446186274883
ORD-2025-102656,2022-08-24,2022-08-31,West,California,Office Supplies,Paper,6,18.92,0.0,113.52,50.47,63.05,Jason Arroyo,Consumer,Same Day,2022,2022-08,34,7,0.5554087385482734
ORD-2026-102657,2023-07-03,2023-07-06,West,Nevada,Furniture,Chairs,1,156.79,0.0,156.79,103.61,53.18,Katherine Brown,Consumer,Standard Class,2023,2023-07,27,3,0.33917979462975956
ORD-2024-102658,2023-01-08,2023-01-15,South,Florida,Office Supplies,Storage,3,18.92,0.0,56.76,24.62,32.14,Mr. Austin Cuevas,Home Office,Standard Class,2023,2023-01,1,7,0.5662438336856942
ORD-2025-102659,2023-11-03,2023-11-10,East,New Jersey,Office Supplies,Labels,1,23.24,0.0,23.24,10.14,13.1,Theresa Russell,Consumer,First Class,2023,2023-11,44,7,0.5636833046471601
ORD-2026-102660,2023-06-18,2023-06-25,South,Georgia,Office Supplies,Storage,4,19.86,0.0,79.44,38.16,41.28,Laura Fleming,Corporate,Second Class,2023,2023-06,24,7,0.5196374622356495
ORD-2024-102661,2023-03-11,2023-03-16,Central,Texas,Office Supplies,Paper,5,18.52,0.0,92.6,42.46,50.14,Renee Davis,Corporate,Standard Class,2023,2023-03,10,5,0.5414686825053996
ORD-2025-102662,2024-03-08,2024-03-10,East,Massachusetts,Furniture,Chairs,5,265.09,0.0,1325.45,858.43,467.02,Katrina Castillo,Corporate,Standard Class,2024,2024-03,10,2,0.35234825908182127
ORD-2026-102663,2022-07-10,2022-07-13,South,Georgia,Office Supplies,Labels,2,12.16,0.0,24.32,10.45,13.87,Joseph Reed,Home Office,Second Class,2022,2022-07,27,3,0.5703125
ORD-2024-102664,2023-11-06,2023-11-09,West,Nevada,Furniture,Furnishings,2,214.01,0.0,428.02,275.71,152.31,Terri Wilson,Corporate,Second Class,2023,2023-11,45,3,0.35584785757674875
ORD-2025-102665,2022-10-28,2022-10-31,Central,Michigan,Office Supplies,Storage,3,22.78,0.0,68.34,31.22,37.12,Victoria Smith,Home Office,Standard Class,2022,2022-10,43,3,0.543166520339479
ORD-2026-102666,2022-08-20,2022-08-23,Central,Michigan,Office Supplies,Paper,3,19.08,0.0,57.24,26.01,31.23,Carolyn Mills,Corporate,Standard Class,2022,2022-08,33,3,0.5455974842767295
ORD-2024-102667,2022-08-30,2022-09-06,West,Washington,Furniture,Bookcases,2,192.83,0.0,385.66,251.82,133.84,Mr. Jose Stevens,Consumer,Second Class,2022,2022-08,35,7,0.34704143546128713
ORD-2025-102668,2023-07-09,2023-07-12,East,New Jersey,Technology,Phones,3,784.66,0.15,2000.88,1322.38,678.5,Julie Molina,Consumer,Standard Class,2023,2023-07,27,3,0.339100795649914
ORD-2026-102669,2022-02-04,2022-02-07,Central,Michigan,Office Supplies,Storage,1,20.39,0.0,20.39,8.81,11.58,Jessica Shelton,Corporate,Standard Class,2022,2022-02,5,3,0.5679254536537518
ORD-2024-102670,2022-02-14,2022-02-19,South,North Carolina,Furniture,Tables,1,324.42,0.0,324.42,211.54,112.88,Michelle Powell,Corporate,Second Class,2022,2022-02,7,5,0.3479440231798286
ORD-2025-102671,2022-10-08,2022-10-15,Central,Illinois,Office Supplies,Labels,3,16.75,0.05,47.74,22.31,25.43,Philip Martinez,Home Office,Standard Class,2022,2022-10,40,7,0.5326770004189358
ORD-2026-102672,2022-07-18,2022-07-21,South,Georgia,Furniture,Tables,3,236.99,0.15,604.32,460.04,144.28,Kayla Pineda,Home Office,Second Class,2022,2022-07,29,3,0.23874768334657134
ORD-2024-102673,2023-05-03,2023-05-06,East,New York,Office Supplies,Labels,2,20.44,0.05,38.84,19.28,19.56,Anita Wood,Consumer,First Class,2023,2023-05,18,3,0.5036045314109165
ORD-2025-102674,2023-01-13,2023-01-16,East,New Jersey,Technology,Accessories,4,720.97,0.0,2883.88,1748.67,1135.21,Kelly Salinas,Corporate,Second Class,2023,2023-01,2,3,0.39363981857774943
ORD-2026-102675,2023-02-04,2023-02-09,East,Pennsylvania,Technology,Phones,1,718.86,0.2,575.09,432.54,142.55,Kelly Williams DVM,Consumer,Second Class,2023,2023-02,5,5,0.24787424577022726
ORD-2024-102676,2024-04-07,2024-04-10,South,Tennessee,Furniture,Chairs,2,267.51,0.0,535.02,331.82,203.2,Mr. Brandon Camacho,Corporate,Standard Class,2024,2024-04,14,3,0.3797988860229524
ORD-2025-102677,2022-04-27,2022-04-30,East,Pennsylvania,Office Supplies,Storage,4,19.33,0.0,77.32,35.59,41.73,Peter Gentry,Consumer,First Class,2022,2022-04,17,3,0.5397051215726849
ORD-2026-102678,2024-05-31,2024-06-02,West,Nevada,Office Supplies,Paper,4,20.25,0.1,72.9,35.44,37.46,Anne Thompson,Consumer,Standard Class,2024,2024-05,22,2,0.5138545953360768
ORD-2024-102679,2024-05-28,2024-05-31,East,Massachusetts,Technology,Copiers,1,770.96,0.15,655.32,459.65,195.67,Catherine Jackson,Consumer,Second Class,2024,2024-05,22,3,0.298586949887078
ORD-2025-102680,2024-02-03,2024-02-10,South,Georgia,Furniture,Bookcases,6,290.56,0.0,1743.36,1117.63,625.73,Justin Miller,Home Office,Standard Class,2024,2024-02,5,7,0.35892185205580035
ORD-2026-102681,2022-11-24,2022-11-26,Central,Illinois,Technology,Computers,3,705.96,0.05,2011.99,1201.43,810.56,Erin Green,Corporate,First Class,2022,2022-11,47,2,0.40286482537189544
ORD-2024-102682,2022-05-05,2022-05-08,East,Pennsylvania,Office Supplies,Binders,1,21.58,0.05,20.5,9.54,10.96,Brad Stein,Corporate,First Class,2022,2022-05,18,3,0.5346341463414634
ORD-2025-102683,2022-07-30,2022-08-01,South,North Carolina,Technology,Phones,2,709.68,0.0,1419.36,840.85,578.51,Jamie Gordon,Consumer,Same Day,2022,2022-07,30,2,0.4075851087814226
